GEO.id,GEO.id2,GEO.display-label,HC01_VC118,HC02_VC118,HC03_VC118,HC04_VC118
Id,Id2,Geography,Estimate; INCOME AND BENEFITS (IN 2015 INFLATION-ADJUSTED DOLLARS) - Per capita income (dollars),Margin of Error; INCOME AND BENEFITS (IN 2015 INFLATION-ADJUSTED DOLLARS) - Per capita income (dollars),Percent; INCOME AND BENEFITS (IN 2015 INFLATION-ADJUSTED DOLLARS) - Per capita income (dollars),Percent Margin of Error; INCOME AND BENEFITS (IN 2015 INFLATION-ADJUSTED DOLLARS) - Per capita income (dollars)
0500000US21133,21133,"Letcher County, Kentucky",17194,1010,(X),(X)
0500000US21135,21135,"Lewis County, Kentucky",16662,1191,(X),(X)
0500000US21137,21137,"Lincoln County, Kentucky",18564,968,(X),(X)
0500000US21139,21139,"Livingston County, Kentucky",23079,2846,(X),(X)
0500000US21141,21141,"Logan County, Kentucky",19126,945,(X),(X)
0500000US21143,21143,"Lyon County, Kentucky",24723,2393,(X),(X)
0500000US21145,21145,"McCracken County, Kentucky",28577,1784,(X),(X)
0500000US21147,21147,"McCreary County, Kentucky",10880,898,(X),(X)
0500000US21149,21149,"McLean County, Kentucky",20910,1219,(X),(X)
0500000US21151,21151,"Madison County, Kentucky",21977,683,(X),(X)
0500000US21153,21153,"Magoffin County, Kentucky",16046,1198,(X),(X)
0500000US21155,21155,"Marion County, Kentucky",19347,1293,(X),(X)
0500000US21157,21157,"Marshall County, Kentucky",23707,1158,(X),(X)
0500000US21159,21159,"Martin County, Kentucky",14179,1707,(X),(X)
0500000US21161,21161,"Mason County, Kentucky",23773,2055,(X),(X)
0500000US21163,21163,"Meade County, Kentucky",23473,1737,(X),(X)
0500000US21165,21165,"Menifee County, Kentucky",16768,1280,(X),(X)
0500000US21167,21167,"Mercer County, Kentucky",22658,988,(X),(X)
0500000US21169,21169,"Metcalfe County, Kentucky",17608,1077,(X),(X)
0500000US21171,21171,"Monroe County, Kentucky",17635,1104,(X),(X)
0500000US21173,21173,"Montgomery County, Kentucky",20850,1602,(X),(X)
0500000US21175,21175,"Morgan County, Kentucky",16007,1067,(X),(X)
0500000US21177,21177,"Muhlenberg County, Kentucky",19609,981,(X),(X)
0500000US21179,21179,"Nelson County, Kentucky",24699,1834,(X),(X)
0500000US21181,21181,"Nicholas County, Kentucky",20039,1531,(X),(X)
0500000US21183,21183,"Ohio County, Kentucky",19254,1236,(X),(X)
0500000US21185,21185,"Oldham County, Kentucky",34423,1303,(X),(X)
0500000US21187,21187,"Owen County, Kentucky",22878,2565,(X),(X)
0500000US21189,21189,"Owsley County, Kentucky",15158,1576,(X),(X)
0500000US21191,21191,"Pendleton County, Kentucky",23725,1908,(X),(X)
0500000US21193,21193,"Perry County, Kentucky",18910,1288,(X),(X)
0500000US21195,21195,"Pike County, Kentucky",20061,656,(X),(X)
0500000US21197,21197,"Powell County, Kentucky",17241,1765,(X),(X)
0500000US21199,21199,"Pulaski County, Kentucky",20215,1118,(X),(X)
0500000US21201,21201,"Robertson County, Kentucky",19246,2393,(X),(X)
0500000US21203,21203,"Rockcastle County, Kentucky",16963,978,(X),(X)
0500000US21205,21205,"Rowan County, Kentucky",18185,1063,(X),(X)
0500000US21207,21207,"Russell County, Kentucky",17010,1037,(X),(X)
0500000US21209,21209,"Scott County, Kentucky",28232,1279,(X),(X)
0500000US21211,21211,"Shelby County, Kentucky",27631,1066,(X),(X)
0500000US21213,21213,"Simpson County, Kentucky",19397,982,(X),(X)
0500000US21215,21215,"Spencer County, Kentucky",27016,1407,(X),(X)
0500000US21217,21217,"Taylor County, Kentucky",18120,901,(X),(X)
0500000US21219,21219,"Todd County, Kentucky",19042,1055,(X),(X)
0500000US21221,21221,"Trigg County, Kentucky",26001,2437,(X),(X)
0500000US21223,21223,"Trimble County, Kentucky",23465,2084,(X),(X)
0500000US21225,21225,"Union County, Kentucky",20164,1017,(X),(X)
0500000US21227,21227,"Warren County, Kentucky",23823,835,(X),(X)
0500000US21229,21229,"Washington County, Kentucky",19793,945,(X),(X)
0500000US21231,21231,"Wayne County, Kentucky",15475,946,(X),(X)
0500000US21233,21233,"Webster County, Kentucky",19891,1090,(X),(X)
0500000US21235,21235,"Whitley County, Kentucky",16748,921,(X),(X)
0500000US21237,21237,"Wolfe County, Kentucky",13901,1426,(X),(X)
0500000US21239,21239,"Woodford County, Kentucky",30490,1941,(X),(X)
0500000US22001,22001,"Acadia Parish, Louisiana",20552,722,(X),(X)
0500000US22003,22003,"Allen Parish, Louisiana",19868,1686,(X),(X)
0500000US22005,22005,"Ascension Parish, Louisiana",29269,866,(X),(X)
0500000US22007,22007,"Assumption Parish, Louisiana",23886,1666,(X),(X)
0500000US22009,22009,"Avoyelles Parish, Louisiana",18967,803,(X),(X)
0500000US22011,22011,"Beauregard Parish, Louisiana",22961,1368,(X),(X)
0500000US22013,22013,"Bienville Parish, Louisiana",20464,1549,(X),(X)
0500000US22015,22015,"Bossier Parish, Louisiana",27572,921,(X),(X)
0500000US22017,22017,"Caddo Parish, Louisiana",24876,671,(X),(X)
0500000US22019,22019,"Calcasieu Parish, Louisiana",25005,586,(X),(X)
0500000US22021,22021,"Caldwell Parish, Louisiana",21493,2576,(X),(X)
0500000US22023,22023,"Cameron Parish, Louisiana",29679,2874,(X),(X)
0500000US22025,22025,"Catahoula Parish, Louisiana",21851,2296,(X),(X)
0500000US22027,22027,"Claiborne Parish, Louisiana",17547,1346,(X),(X)
0500000US22029,22029,"Concordia Parish, Louisiana",17498,1303,(X),(X)
0500000US22031,22031,"De Soto Parish, Louisiana",22513,1365,(X),(X)
0500000US22033,22033,"East Baton Rouge Parish, Louisiana",27944,493,(X),(X)
0500000US22035,22035,"East Carroll Parish, Louisiana",11313,1556,(X),(X)
0500000US22037,22037,"East Feliciana Parish, Louisiana",21348,1487,(X),(X)
0500000US22039,22039,"Evangeline Parish, Louisiana",18484,1183,(X),(X)
0500000US22041,22041,"Franklin Parish, Louisiana",17324,1245,(X),(X)
0500000US22043,22043,"Grant Parish, Louisiana",17987,821,(X),(X)
0500000US22045,22045,"Iberia Parish, Louisiana",23977,1512,(X),(X)
0500000US22047,22047,"Iberville Parish, Louisiana",21428,1395,(X),(X)
0500000US22049,22049,"Jackson Parish, Louisiana",18986,1081,(X),(X)
0500000US22051,22051,"Jefferson Parish, Louisiana",27127,434,(X),(X)
0500000US22053,22053,"Jefferson Davis Parish, Louisiana",22260,1284,(X),(X)
0500000US22055,22055,"Lafayette Parish, Louisiana",30240,657,(X),(X)
0500000US22057,22057,"Lafourche Parish, Louisiana",25303,801,(X),(X)
0500000US22059,22059,"LaSalle Parish, Louisiana",20818,1674,(X),(X)
0500000US22061,22061,"Lincoln Parish, Louisiana",21003,1252,(X),(X)
0500000US22063,22063,"Livingston Parish, Louisiana",25999,785,(X),(X)
0500000US22065,22065,"Madison Parish, Louisiana",14205,1006,(X),(X)
0500000US22067,22067,"Morehouse Parish, Louisiana",18209,2196,(X),(X)
0500000US22069,22069,"Natchitoches Parish, Louisiana",19883,1138,(X),(X)
0500000US22071,22071,"Orleans Parish, Louisiana",27721,439,(X),(X)
0500000US22073,22073,"Ouachita Parish, Louisiana",21770,547,(X),(X)
0500000US22075,22075,"Plaquemines Parish, Louisiana",24837,1393,(X),(X)
0500000US22077,22077,"Pointe Coupee Parish, Louisiana",25024,1863,(X),(X)
0500000US22079,22079,"Rapides Parish, Louisiana",21671,677,(X),(X)
0500000US22081,22081,"Red River Parish, Louisiana",23016,2934,(X),(X)
0500000US22083,22083,"Richland Parish, Louisiana",19699,1168,(X),(X)
0500000US22085,22085,"Sabine Parish, Louisiana",22605,985,(X),(X)
0500000US22087,22087,"St. Bernard Parish, Louisiana",20160,738,(X),(X)
0500000US22089,22089,"St. Charles Parish, Louisiana",27247,923,(X),(X)
0500000US22091,22091,"St. Helena Parish, Louisiana",18620,2751,(X),(X)
0500000US22093,22093,"St. James Parish, Louisiana",24071,1104,(X),(X)
0500000US22095,22095,"St. John the Baptist Parish, Louisiana",22660,954,(X),(X)
0500000US22097,22097,"St. Landry Parish, Louisiana",19156,730,(X),(X)
0500000US22099,22099,"St. Martin Parish, Louisiana",22983,1175,(X),(X)
0500000US22101,22101,"St. Mary Parish, Louisiana",21847,746,(X),(X)
0500000US22103,22103,"St. Tammany Parish, Louisiana",31022,719,(X),(X)
0500000US22105,22105,"Tangipahoa Parish, Louisiana",21671,631,(X),(X)
0500000US22107,22107,"Tensas Parish, Louisiana",16912,1740,(X),(X)
0500000US22109,22109,"Terrebonne Parish, Louisiana",23626,735,(X),(X)
0500000US22111,22111,"Union Parish, Louisiana",19676,1192,(X),(X)
0500000US22113,22113,"Vermilion Parish, Louisiana",23261,748,(X),(X)
0500000US22115,22115,"Vernon Parish, Louisiana",21578,561,(X),(X)
0500000US22117,22117,"Washington Parish, Louisiana",17745,1025,(X),(X)
0500000US22119,22119,"Webster Parish, Louisiana",20248,1069,(X),(X)
0500000US22121,22121,"West Baton Rouge Parish, Louisiana",26118,1168,(X),(X)
0500000US22123,22123,"West Carroll Parish, Louisiana",19353,2263,(X),(X)
0500000US22125,22125,"West Feliciana Parish, Louisiana",22122,2017,(X),(X)
0500000US22127,22127,"Winn Parish, Louisiana",17877,1179,(X),(X)
0500000US23001,23001,"Androscoggin County, Maine",25011,734,(X),(X)
0500000US23003,23003,"Aroostook County, Maine",21763,527,(X),(X)
0500000US23005,23005,"Cumberland County, Maine",34081,739,(X),(X)
0500000US23007,23007,"Franklin County, Maine",22980,989,(X),(X)
0500000US23009,23009,"Hancock County, Maine",28432,1028,(X),(X)
0500000US23011,23011,"Kennebec County, Maine",25957,607,(X),(X)
0500000US23013,23013,"Knox County, Maine",28144,959,(X),(X)
0500000US23015,23015,"Lincoln County, Maine",29078,1160,(X),(X)
0500000US23017,23017,"Oxford County, Maine",21280,576,(X),(X)
0500000US23019,23019,"Penobscot County, Maine",24149,462,(X),(X)
0500000US23021,23021,"Piscataquis County, Maine",22856,1382,(X),(X)
0500000US23023,23023,"Sagadahoc County, Maine",30062,1388,(X),(X)
0500000US23025,23025,"Somerset County, Maine",21729,612,(X),(X)
0500000US23027,23027,"Waldo County, Maine",24473,801,(X),(X)
0500000US23029,23029,"Washington County, Maine",21977,969,(X),(X)
0500000US23031,23031,"York County, Maine",30705,689,(X),(X)
0500000US24001,24001,"Allegany County, Maryland",21674,695,(X),(X)
0500000US24003,24003,"Anne Arundel County, Maryland",41706,565,(X),(X)
0500000US24005,24005,"Baltimore County, Maryland",35011,327,(X),(X)
0500000US24009,24009,"Calvert County, Maryland",39011,909,(X),(X)
0500000US24011,24011,"Caroline County, Maryland",24943,976,(X),(X)
0500000US24013,24013,"Carroll County, Maryland",36936,961,(X),(X)
0500000US24015,24015,"Cecil County, Maryland",29538,759,(X),(X)
0500000US24017,24017,"Charles County, Maryland",36809,643,(X),(X)
0500000US24019,24019,"Dorchester County, Maryland",27870,1575,(X),(X)
0500000US24021,24021,"Frederick County, Maryland",37449,580,(X),(X)
0500000US24023,24023,"Garrett County, Maryland",25348,1343,(X),(X)
0500000US24025,24025,"Harford County, Maryland",35746,520,(X),(X)
0500000US24027,24027,"Howard County, Maryland",48104,698,(X),(X)
0500000US24029,24029,"Kent County, Maryland",30081,1654,(X),(X)
0500000US24031,24031,"Montgomery County, Maryland",49110,388,(X),(X)
0500000US24033,24033,"Prince George's County, Maryland",32639,270,(X),(X)
0500000US24035,24035,"Queen Anne's County, Maryland",38733,1351,(X),(X)
0500000US24037,24037,"St. Mary's County, Maryland",36668,976,(X),(X)
0500000US24039,24039,"Somerset County, Maryland",16631,2107,(X),(X)
0500000US24041,24041,"Talbot County, Maryland",38317,1977,(X),(X)
0500000US24043,24043,"Washington County, Maryland",27066,512,(X),(X)
0500000US24045,24045,"Wicomico County, Maryland",26241,905,(X),(X)
0500000US24047,24047,"Worcester County, Maryland",32419,1260,(X),(X)
0500000US24510,24510,"Baltimore city, Maryland",25707,342,(X),(X)
0500000US25001,25001,"Barnstable County, Massachusetts",37678,670,(X),(X)
0500000US25003,25003,"Berkshire County, Massachusetts",30469,749,(X),(X)
0500000US25005,25005,"Bristol County, Massachusetts",29607,343,(X),(X)
0500000US25007,25007,"Dukes County, Massachusetts",38560,4531,(X),(X)
0500000US25009,25009,"Essex County, Massachusetts",36212,491,(X),(X)
0500000US25011,25011,"Franklin County, Massachusetts",30584,1047,(X),(X)
0500000US25013,25013,"Hampden County, Massachusetts",26560,351,(X),(X)
0500000US25015,25015,"Hampshire County, Massachusetts",30244,755,(X),(X)
0500000US25017,25017,"Middlesex County, Massachusetts",44152,368,(X),(X)
0500000US25019,25019,"Nantucket County, Massachusetts",45000,3801,(X),(X)
0500000US25021,25021,"Norfolk County, Massachusetts",45829,522,(X),(X)
0500000US25023,25023,"Plymouth County, Massachusetts",36163,512,(X),(X)
0500000US25025,25025,"Suffolk County, Massachusetts",34420,553,(X),(X)
0500000US25027,25027,"Worcester County, Massachusetts",32284,309,(X),(X)
0500000US26001,26001,"Alcona County, Michigan",23933,1046,(X),(X)
0500000US26003,26003,"Alger County, Michigan",21259,1612,(X),(X)
0500000US26005,26005,"Allegan County, Michigan",25161,596,(X),(X)
0500000US26007,26007,"Alpena County, Michigan",22082,682,(X),(X)
0500000US26009,26009,"Antrim County, Michigan",27155,1176,(X),(X)
0500000US26011,26011,"Arenac County, Michigan",21197,737,(X),(X)
0500000US26013,26013,"Baraga County, Michigan",17461,1900,(X),(X)
0500000US26015,26015,"Barry County, Michigan",25795,873,(X),(X)
0500000US26017,26017,"Bay County, Michigan",24445,691,(X),(X)
0500000US26019,26019,"Benzie County, Michigan",25023,987,(X),(X)
0500000US26021,26021,"Berrien County, Michigan",25241,555,(X),(X)
0500000US26023,26023,"Branch County, Michigan",21263,620,(X),(X)
0500000US26025,26025,"Calhoun County, Michigan",23150,502,(X),(X)
0500000US26027,26027,"Cass County, Michigan",24314,797,(X),(X)
0500000US26029,26029,"Charlevoix County, Michigan",28188,1401,(X),(X)
0500000US26031,26031,"Cheboygan County, Michigan",23631,1055,(X),(X)
0500000US26033,26033,"Chippewa County, Michigan",20396,728,(X),(X)
0500000US26035,26035,"Clare County, Michigan",19181,780,(X),(X)
0500000US26037,26037,"Clinton County, Michigan",29766,846,(X),(X)
0500000US26039,26039,"Crawford County, Michigan",22595,1443,(X),(X)
0500000US26041,26041,"Delta County, Michigan",23061,848,(X),(X)
0500000US26043,26043,"Dickinson County, Michigan",24880,1350,(X),(X)
0500000US26045,26045,"Eaton County, Michigan",27577,561,(X),(X)
0500000US26047,26047,"Emmet County, Michigan",31109,2384,(X),(X)
0500000US26049,26049,"Genesee County, Michigan",22957,301,(X),(X)
0500000US26051,26051,"Gladwin County, Michigan",21234,681,(X),(X)
0500000US26053,26053,"Gogebic County, Michigan",21008,1284,(X),(X)
0500000US26055,26055,"Grand Traverse County, Michigan",28050,1007,(X),(X)
0500000US26057,26057,"Gratiot County, Michigan",19618,593,(X),(X)
0500000US26059,26059,"Hillsdale County, Michigan",21291,629,(X),(X)
0500000US26061,26061,"Houghton County, Michigan",20081,679,(X),(X)
0500000US26063,26063,"Huron County, Michigan",23382,468,(X),(X)
0500000US26065,26065,"Ingham County, Michigan",25436,390,(X),(X)
0500000US26067,26067,"Ionia County, Michigan",20921,543,(X),(X)
0500000US26069,26069,"Iosco County, Michigan",23486,1397,(X),(X)
0500000US26071,26071,"Iron County, Michigan",21725,927,(X),(X)
0500000US26073,26073,"Isabella County, Michigan",20518,553,(X),(X)
0500000US26075,26075,"Jackson County, Michigan",23377,503,(X),(X)
0500000US26077,26077,"Kalamazoo County, Michigan",26416,470,(X),(X)
0500000US26079,26079,"Kalkaska County, Michigan",21320,1200,(X),(X)
0500000US26081,26081,"Kent County, Michigan",27032,342,(X),(X)
0500000US26083,26083,"Keweenaw County, Michigan",24384,2719,(X),(X)
0500000US26085,26085,"Lake County, Michigan",16679,655,(X),(X)
0500000US26087,26087,"Lapeer County, Michigan",24478,459,(X),(X)
0500000US26089,26089,"Leelanau County, Michigan",34322,1938,(X),(X)
0500000US26091,26091,"Lenawee County, Michigan",23252,457,(X),(X)
0500000US26093,26093,"Livingston County, Michigan",33619,422,(X),(X)
0500000US26095,26095,"Luce County, Michigan",18427,1007,(X),(X)
0500000US26097,26097,"Mackinac County, Michigan",23889,1043,(X),(X)
0500000US26099,26099,"Macomb County, Michigan",27525,238,(X),(X)
0500000US26101,26101,"Manistee County, Michigan",22647,961,(X),(X)
0500000US26103,26103,"Marquette County, Michigan",23785,693,(X),(X)
0500000US26105,26105,"Mason County, Michigan",24244,1171,(X),(X)
0500000US26107,26107,"Mecosta County, Michigan",20405,698,(X),(X)
0500000US26109,26109,"Menominee County, Michigan",23233,872,(X),(X)
0500000US26111,26111,"Midland County, Michigan",30172,971,(X),(X)
0500000US26113,26113,"Missaukee County, Michigan",20530,643,(X),(X)
0500000US26115,26115,"Monroe County, Michigan",26982,590,(X),(X)
0500000US26117,26117,"Montcalm County, Michigan",19955,454,(X),(X)
0500000US26119,26119,"Montmorency County, Michigan",20771,945,(X),(X)
0500000US26121,26121,"Muskegon County, Michigan",21291,428,(X),(X)
0500000US26123,26123,"Newaygo County, Michigan",21230,735,(X),(X)
0500000US26125,26125,"Oakland County, Michigan",37728,307,(X),(X)
0500000US26127,26127,"Oceana County, Michigan",20234,735,(X),(X)
0500000US26129,26129,"Ogemaw County, Michigan",20972,665,(X),(X)
0500000US26131,26131,"Ontonagon County, Michigan",21896,894,(X),(X)
0500000US26133,26133,"Osceola County, Michigan",19205,543,(X),(X)
0500000US26135,26135,"Oscoda County, Michigan",19520,1140,(X),(X)
0500000US26137,26137,"Otsego County, Michigan",25743,1241,(X),(X)
0500000US26139,26139,"Ottawa County, Michigan",26519,431,(X),(X)
0500000US26141,26141,"Presque Isle County, Michigan",23550,815,(X),(X)
0500000US26143,26143,"Roscommon County, Michigan",22513,1498,(X),(X)
0500000US26145,26145,"Saginaw County, Michigan",23139,396,(X),(X)
0500000US26147,26147,"St. Clair County, Michigan",25429,503,(X),(X)
0500000US26149,26149,"St. Joseph County, Michigan",21559,561,(X),(X)
0500000US26151,26151,"Sanilac County, Michigan",21374,546,(X),(X)
0500000US26153,26153,"Schoolcraft County, Michigan",20580,1280,(X),(X)
0500000US26155,26155,"Shiawassee County, Michigan",23582,592,(X),(X)
0500000US26157,26157,"Tuscola County, Michigan",21904,440,(X),(X)
0500000US26159,26159,"Van Buren County, Michigan",22358,620,(X),(X)
0500000US26161,26161,"Washtenaw County, Michigan",34738,460,(X),(X)
0500000US26163,26163,"Wayne County, Michigan",22897,161,(X),(X)
0500000US26165,26165,"Wexford County, Michigan",20988,834,(X),(X)
0500000US27001,27001,"Aitkin County, Minnesota",25591,1517,(X),(X)
0500000US27003,27003,"Anoka County, Minnesota",31775,446,(X),(X)
0500000US27005,27005,"Becker County, Minnesota",26399,623,(X),(X)
0500000US27007,27007,"Beltrami County, Minnesota",22524,984,(X),(X)
0500000US27009,27009,"Benton County, Minnesota",25341,656,(X),(X)
0500000US27011,27011,"Big Stone County, Minnesota",27426,1569,(X),(X)
0500000US27013,27013,"Blue Earth County, Minnesota",26440,893,(X),(X)
0500000US27015,27015,"Brown County, Minnesota",28018,1126,(X),(X)
0500000US27017,27017,"Carlton County, Minnesota",24584,630,(X),(X)
0500000US27019,27019,"Carver County, Minnesota",40322,1163,(X),(X)
0500000US27021,27021,"Cass County, Minnesota",25720,975,(X),(X)
0500000US27023,27023,"Chippewa County, Minnesota",26372,836,(X),(X)
0500000US27025,27025,"Chisago County, Minnesota",29553,760,(X),(X)
0500000US27027,27027,"Clay County, Minnesota",25896,544,(X),(X)
0500000US27029,27029,"Clearwater County, Minnesota",23391,979,(X),(X)
0500000US27031,27031,"Cook County, Minnesota",33056,2767,(X),(X)
0500000US27033,27033,"Cottonwood County, Minnesota",24978,1079,(X),(X)
0500000US27035,27035,"Crow Wing County, Minnesota",27936,878,(X),(X)
0500000US27037,27037,"Dakota County, Minnesota",36171,410,(X),(X)
0500000US27039,27039,"Dodge County, Minnesota",30091,967,(X),(X)
0500000US27041,27041,"Douglas County, Minnesota",29953,1253,(X),(X)
0500000US27043,27043,"Faribault County, Minnesota",27135,1094,(X),(X)
0500000US27045,27045,"Fillmore County, Minnesota",26348,626,(X),(X)
0500000US27047,27047,"Freeborn County, Minnesota",26494,802,(X),(X)
0500000US27049,27049,"Goodhue County, Minnesota",30236,1122,(X),(X)
0500000US27051,27051,"Grant County, Minnesota",27952,1010,(X),(X)
